species,region,cell_type,hemilineage,known_nt,known_nt_source,known_nt_evidence,known_nt_confidence
adult_drosophila_melanogaster,VNC,AN07B053,07B,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,AN07B067,07B,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,AN07B043,07B,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,AN07B051,07B,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,AN07B047,07B,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,AN07B033,07B,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,AN07B003,07B,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,AN07B038,07B,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,AN07B046,07B,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,AN07B014,07B,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,AN07B037,07B,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,AN07B070,07B,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,AN07B076,07B,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,AN07B084,07B,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN08A032,08A,glutamate,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN08A006,08A,glutamate,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN08A024,08A,glutamate,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN08A013,08A,glutamate,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN08A011,08A,glutamate,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN08A036,08A,glutamate,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN08A004,08A,glutamate,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN08A026,08A,glutamate,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN08A012,08A,glutamate,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN08A002,08A,glutamate,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN08A030,08A,glutamate,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN08A017,08A,glutamate,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN08A039,08A,glutamate,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN08A020,08A,glutamate,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN08A040,08A,glutamate,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN08A007,08A,glutamate,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN08A014,08A,glutamate,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN08A037,08A,glutamate,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN08A035,08A,glutamate,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN08A010,08A,glutamate,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,TTMn,08A,glutamate,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN08A022,08A,glutamate,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN08A028,08A,glutamate,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN08A019,08A,glutamate,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN08A015,08A,glutamate,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN08A023,08A,glutamate,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN08A027,08A,glutamate,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN08A033,08A,glutamate,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN08A041,08A,glutamate,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN08A018,08A,glutamate,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN08A034,08A,glutamate,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN08A003,08A,glutamate,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN08A021,08A,glutamate,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN08A031,08A,glutamate,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN08A009,08A,glutamate,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN08A029,08A,glutamate,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN08A038,08A,glutamate,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN08A042,08A,glutamate,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,Tergopleural/Pleural promotor MN,08A,glutamate,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN08A025,08A,glutamate,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN08A016,08A,glutamate,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN08B067,08B,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,AN08B021,08B,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,AN08B024,08B,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,AN08B010,08B,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN08B019,08B,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,AN08B011,08B,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,AN08B020,08B,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,AN08B012,08B,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,AN08B013,08B,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN08B072,08B,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,AN08B005,08B,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,AN08B009,08B,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN08B016,08B,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,AN08B026,08B,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN08B082,08B,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,AN08B008,08B,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN08B046,08B,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN08B003,08B,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN08B107,08B,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,AN08B112,08B,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN08B062,08B,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN08B104,08B,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN08B047,08B,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN08B033,08B,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,AN08B023,08B,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN08B066,08B,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN08B051,08B,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN08B071,08B,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN08B080,08B,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN08B069,08B,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN08B087,08B,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,AN08B014,08B,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,AN08B038,08B,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN08B030,08B,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN08B034,08B,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN08B101,08B,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN08B004,08B,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN08B081,08B,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN08B060,08B,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN08B039,08B,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN08B036,08B,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN08B108,08B,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,AN08B093,08B,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN08B070,08B,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,AN08B091,08B,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN08B105,08B,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,AN08B017,08B,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN08B076,08B,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN08B094,08B,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN08B106,08B,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN08B015,08B,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,AN08B074,08B,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN08B059,08B,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN08B111,08B,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,AN08B085,08B,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN08B028,08B,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,AN08B022,08B,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN08B102,08B,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN08B042,08B,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN08B088,08B,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN08B068,08B,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN08B045,08B,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN08B027,08B,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN08B041,08B,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN08B050,08B,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN08B098,08B,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN08B100,08B,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN08B040,08B,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN08B057,08B,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN08B124,08B,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN08B096,08B,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN08B077,08B,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN08B078,08B,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN08B092,08B,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN08B123,08B,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN08B006,08B,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN08B089,08B,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN08B128,08B,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN08B086,08B,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN08B083,08B,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,AN08B116,08B,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,AN08B025,08B,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,AN08B054,08B,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN08B055,08B,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,AN08B032,08B,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,AN08B120,08B,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN08B037,08B,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,AN08B127,08B,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,AN08B018,08B,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,AN08B029,08B,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,AN08B095,08B,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,AN08B048,08B,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,AN08B084,08B,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,AN08B121,08B,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,AN08B052,08B,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN08B035,08B,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,AN08B053,08B,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,AN08B131,08B,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,AN08B114,08B,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,AN08B110,08B,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,AN08B119,08B,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,AN08B115,08B,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN08B001,08B,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,AN08B063,08B,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,AN08B035,08B,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,AN08B118,08B,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,AN08B075,08B,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,AN08B134,08B,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,AN08B061,08B,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,AN08B097,08B,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,AN08B122,08B,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,AN08B043,08B,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN08B049,08B,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,AN08B073,08B,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,AN08B109,08B,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,AN08B126,08B,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,AN08B103,08B,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,AN08B079,08B,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,AN08B058,08B,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,AN08B056,08B,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,AN08B129,08B,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,AN08B113,08B,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,AN08B125,08B,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,AN08B117,08B,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,AN08B099,08B,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,AN08B031,08B,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,AN08B065,08B,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,AN08B044,08B,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,AN08B132,08B,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,AN08B090,08B,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,AN08B064,08B,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,AN08B133,08B,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,AN08B130,08B,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN09A031,09A,gaba,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN09A007,09A,gaba,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN09A035,09A,gaba,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN09A012,09A,gaba,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN09A005,09A,gaba,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN09A002,09A,gaba,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN09A029,09A,gaba,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN09A020,09A,gaba,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN09A006,09A,gaba,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN09A010,09A,gaba,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN09A030,09A,gaba,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN09A033,09A,gaba,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN09A001,09A,gaba,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN09A021,09A,gaba,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN09A019,09A,gaba,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN09A003,09A,gaba,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN09A015,09A,gaba,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN09A008,09A,gaba,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN09A009,09A,gaba,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN09A011,09A,gaba,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN09A018,09A,gaba,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN09A028,09A,gaba,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN09A024,09A,gaba,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN09A016,09A,gaba,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN09A022,09A,gaba,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN09A014,09A,gaba,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN09A026,09A,gaba,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN09A023,09A,gaba,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN09A025,09A,gaba,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN09A027,09A,gaba,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,AN09A006,09A,gaba,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN09A017,09A,gaba,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN09A034,09A,gaba,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN09A013,09A,gaba,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,AN09A004,09A,gaba,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN09A032,09A,gaba,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN10B007,10B,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN10B001,10B,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN10B012,10B,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,AN10B012,10B,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN10B002,10B,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN10B013,10B,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,AN10B015,10B,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN10B011,10B,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,AN10B009,10B,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,AN10B008,10B,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,AN10B001,10B,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,AN10B010,10B,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN10B008,10B,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,AN10B006,10B,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,AN10B017,10B,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN10B017,10B,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,AN10B003,10B,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN10B016,10B,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,AN10B005,10B,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN10B014,10B,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,AN10B004,10B,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN10B010,10B,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,AN10B007,10B,acetylcholine,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN12B011,12B,gaba,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN12B014,12B,gaba,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN12B005,12B,gaba,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN12B004,12B,gaba,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN12B002,12B,gaba,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN12B009,12B,gaba,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,AN12B004,12B,gaba,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,AN12B007,12B,gaba,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN12B019,12B,gaba,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN12B013,12B,gaba,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN12B010,12B,gaba,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN12B016,12B,gaba,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN12B020,12B,gaba,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,AN12B006,12B,gaba,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN12B012,12B,gaba,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN12B018,12B,gaba,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,AN12B001,12B,gaba,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN12B003,12B,gaba,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN12B022,12B,gaba,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN12B021,12B,gaba,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN12B015,12B,gaba,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN12B008,12B,gaba,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN12B017,12B,gaba,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN12B006,12B,gaba,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN12B023,12B,gaba,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN12B007,12B,gaba,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN12B001,12B,gaba,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,AN12B023,12B,gaba,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,AN12B017,12B,gaba,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN13B009,13B,gaba,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN13B019,13B,gaba,Lacin et al. 2019,FISH,3
adult_drosophila_melanogaster,VNC,IN13B022,13B,gaba,Lacin et al. 2019,FISH,3
